Ria,Coast,RiaCoast,LocNumRiaCoast,LocNumCumulative,LocName,Latitude,Longitude,DistanceRiver_Absolute,DistanceRiver_Normalized,Rock_Type,Wave_Mean,Ascophyllum_Coverage,Barnacles_Coverage,Corallina_Presence,FabalisObtusata_Presence,Fucus_Coverage,Gibbula_Presence,Lichina_Coverage,Littorea_Presence,Melarhaphe_Presence,Mytilus_Coverage,Nucella_Presence,Pelvetia_Coverage,Phorcus_Presence,EcolPC1,EcolPC2,Cluster,SaxatilisDensity_Mean,SaxatilisDensity_SD,IndividualNumCumulative,IndividualNumLoc,IDCodeName,IDCodeNameColorMorph,ShellSculpture,ColorMorph,Scars,ShellLength,ShellThickness,CS,RW1,RW2,RW3,SculpturedShell,Lineata,Fulva,RW1_Z,RW2_Z,ShellLength_Z,ShellThickness_Rel
Vigo,North,VigoNorth,1,1,PuntaCabalo,42.327439,-8.636611,7067,0.13,AlkalineGranitoids,0.25,5,0,0,1,5,0,0,0,0,1,0,2,0,-4.215160887,-2.440673944,WaveSheltered,89,16.64,56,56,Vigo_North_PuntaCabalo_56,Vigo_North_PuntaCabalo_56_fusca,Rudissima,Fusca,Present,7.3,0.371,0.891416755,0.005058296,0.065072399,-0.08066944,0,0,0,0.086436139,1.769998526,-0.030434373,-0.057606341
Vigo,North,VigoNorth,1,1,PuntaCabalo,42.327439,-8.636611,7067,0.13,AlkalineGranitoids,0.25,5,0,0,1,5,0,0,0,0,1,0,2,0,-4.215160887,-2.440673944,WaveSheltered,89,16.64,57,57,Vigo_North_PuntaCabalo_57,Vigo_North_PuntaCabalo_57_fusca,Rudis,Fusca,Absent,8.7,0.249,1.075133344,-0.017465671,0.024061596,-0.02509302,0,0,0,-0.298996336,0.654486236,0.828411696,-0.579435314
Vigo,North,VigoNorth,1,1,PuntaCabalo,42.327439,-8.636611,7067,0.13,AlkalineGranitoids,0.25,5,0,0,1,5,0,0,0,0,1,0,2,0,-4.215160887,-2.440673944,WaveSheltered,89,16.64,58,58,Vigo_North_PuntaCabalo_58,Vigo_North_PuntaCabalo_58_fusca,Rudissima,Fusca,Present,6.9,0.292,0.854599507,-0.018723039,0.053620548,-0.034855746,0,0,0,-0.320512548,1.458503027,-0.275818964,-0.257522194
Vigo,North,VigoNorth,1,1,PuntaCabalo,42.327439,-8.636611,7067,0.13,AlkalineGranitoids,0.25,5,0,0,1,5,0,0,0,0,1,0,2,0,-4.215160887,-2.440673944,WaveSheltered,89,16.64,59,59,Vigo_North_PuntaCabalo_59,Vigo_North_PuntaCabalo_59_fusca,Rudis,Fusca,Absent,9.1,0.301,1.136253436,0.039678707,0.06466223,-0.040422211,0,0,0,0.678864226,1.758841745,1.073796288,-0.421312
Vigo,North,VigoNorth,1,1,PuntaCabalo,42.327439,-8.636611,7067,0.13,AlkalineGranitoids,0.25,5,0,0,1,5,0,0,0,0,1,0,2,0,-4.215160887,-2.440673944,WaveSheltered,89,16.64,60,60,Vigo_North_PuntaCabalo_60,Vigo_North_PuntaCabalo_60_fusca,Rudis,Fusca,Absent,10.5,0.354,1.30636433,0.012158903,0.027342368,-0.04560021,0,0,0,0.207942467,0.74372471,1.932642357,-0.35951268
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,61,1,Vigo_North_SanAdrian_1,Vigo_North_SanAdrian_1_fulva,Rudis,Fulva,Absent,10.8,0.466,1.299438643,-0.006924901,0.064615661,-0.050353296,0,0,1,-0.118621579,1.757575047,2.116680801,-0.104386241
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,62,2,Vigo_North_SanAdrian_2,Vigo_North_SanAdrian_2_fulva,Rudis,Fulva,Present,10.6,0.435,1.326566367,-0.015492556,0.063727897,-0.022693569,0,0,1,-0.265232186,1.733427467,1.993988505,-0.16011304
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,63,3,Vigo_North_SanAdrian_3,Vigo_North_SanAdrian_3_fulva,Rudis,Fulva,Absent,10.6,0.527,1.30593738,-0.010093384,0.040632211,-0.026779309,0,0,1,-0.172840991,1.105214418,1.993988505,0.031741478
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,64,4,Vigo_North_SanAdrian_4,Vigo_North_SanAdrian_4_fulva,Rudis,Fulva,Absent,11,0.541,1.355340059,-0.010650899,0.04008502,-0.032161729,0,0,1,-0.182381246,1.090330577,2.239373096,0.031975216
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,65,5,Vigo_North_SanAdrian_5,Vigo_North_SanAdrian_5_fulva,Rudis,Fulva,Absent,7.9,0.453,1.00028381,0.019820091,0.029293766,-0.005217755,0,0,1,0.339041516,0.796803613,0.337642514,0.086672199
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,66,6,Vigo_North_SanAdrian_6,Vigo_North_SanAdrian_6_fulva,Rudis,Fulva,Present,10.7,0.546,1.308845702,0.003395619,0.063343211,-0.05027547,0,0,1,0.057984237,1.722963835,2.055334653,0.060572865
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,67,7,Vigo_North_SanAdrian_7,Vigo_North_SanAdrian_7_fulva,Rudis,Fulva,Absent,11.7,0.555,1.46473236,-0.03363566,0.03238141,-0.029790205,0,0,1,-0.575698876,0.880788919,2.668796131,0.014245112
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,68,8,Vigo_North_SanAdrian_8,Vigo_North_SanAdrian_8_fulva,Rudis,Fulva,Absent,10.6,0.577,1.34230261,-0.023644007,0.019093979,-0.012602131,0,0,1,-0.404720666,0.519364818,1.993988505,0.122383196
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,69,9,Vigo_North_SanAdrian_9,Vigo_North_SanAdrian_9_fulva,Rudis,Fulva,Absent,11.1,0.532,1.342867343,-0.037672393,0.005240258,-0.049053472,0,0,1,-0.644775872,0.142537375,2.300719244,0.008850835
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,70,10,Vigo_North_SanAdrian_10,Vigo_North_SanAdrian_10_fulva,Rudis,Fulva,Present,10.4,0.524,1.26842183,-0.022471637,0.063566463,-0.039570549,0,0,1,-0.384658949,1.72903639,1.871296209,0.0393952
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,71,11,Vigo_North_SanAdrian_11,Vigo_North_SanAdrian_11_fulva,Rudis,Fulva,Absent,11.7,0.518,1.442463817,-0.009484667,0.033580899,-0.017444546,0,0,1,-0.162424562,0.91341556,2.668796131,-0.05474776
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,72,12,Vigo_North_SanAdrian_12,Vigo_North_SanAdrian_12_fulva,Rudis,Fulva,Absent,10,0.45,1.268706647,0.036648757,0.03214214,-0.018082893,0,0,1,0.627015405,0.874280667,1.625911618,-0.085334999
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,73,13,Vigo_North_SanAdrian_13,Vigo_North_SanAdrian_13_fulva,Rudis,Fulva,Present,10.7,0.565,1.303604958,0.067686175,0.090469649,-0.062321003,0,0,1,1.158130942,2.460815152,2.055334653,0.094779621
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,74,14,Vigo_North_SanAdrian_14,Vigo_North_SanAdrian_14_fulva,Rudis,Fulva,Present,9,0.45,1.130742634,-0.005925893,0.04311848,-0.031590793,0,0,1,-0.10152645,1.172842053,1.01245014,-0.01142306
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,75,15,Vigo_North_SanAdrian_15,Vigo_North_SanAdrian_15_fulva,Rudis,Fulva,Absent,12.2,0.535,1.472162541,0.000701532,0.10000784,-0.054894432,0,0,1,0.011882739,2.720258238,2.97552687,-0.051812613
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,76,16,Vigo_North_SanAdrian_16,Vigo_North_SanAdrian_16_fulva,Rudis,Fulva,Absent,10.2,0.522,1.246781844,-0.04581412,0.052258176,-0.017720296,0,0,1,-0.784097954,1.421445896,1.748603914,0.049193174
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,77,17,Vigo_North_SanAdrian_17,Vigo_North_SanAdrian_17_fulva,Rudis,Fulva,Absent,10.8,0.568,1.34803154,-0.032792134,0.030184621,-0.008795076,0,0,1,-0.561264371,0.82103527,2.116680801,0.093549544
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,78,18,Vigo_North_SanAdrian_18,Vigo_North_SanAdrian_18_fulva,Rudis,Fulva,Present,8.6,0.511,1.081231308,-0.119748896,0.024058916,-0.008899086,0,0,1,-2.04927756,0.654413338,0.767065549,0.147591466
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,79,19,Vigo_North_SanAdrian_19,Vigo_North_SanAdrian_19_fulva,Rudis,Fulva,Present,7.9,0.385,1.005088067,-0.082311783,0.054040026,-0.005191376,0,0,1,-1.408649774,1.469913018,0.337642514,-0.075976592
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,80,20,Vigo_North_SanAdrian_20,Vigo_North_SanAdrian_20_fulva,Rudis,Fulva,Present,8.5,0.379,1.054700104,-0.069299808,0.043896127,-0.036938848,0,0,1,-1.185987499,1.193994402,0.705719401,-0.143036977
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,81,21,Vigo_North_SanAdrian_21,Vigo_North_SanAdrian_21_fulva,Rudis,Fulva,Present,8.6,0.354,1.080102385,-0.002306109,-0.002112707,-0.035242855,0,0,1,-0.039584328,-0.057466581,0.767065549,-0.219481211
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,82,22,Vigo_North_SanAdrian_22,Vigo_North_SanAdrian_22_fulva,Rudis,Fulva,Present,11.9,0.485,1.4738889,-0.01533419,0.055403534,-0.02675207,0,0,1,-0.26252221,1.507001049,2.791488427,-0.132464473
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,83,23,Vigo_North_SanAdrian_23,Vigo_North_SanAdrian_23_fulva,Rudis,Fulva,Present,11.2,0.536,1.328065569,-0.02269129,0.09452281,-0.059769117,0,0,1,-0.388417674,2.571062954,2.362065392,0.010049853
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,84,24,Vigo_North_SanAdrian_24,Vigo_North_SanAdrian_24_fulva,Rudis,Fulva,Absent,10,0.53,1.274032126,-0.041165235,0.034339195,0.007052166,0,0,1,-0.704545749,0.934041552,1.625911618,0.078294425
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,85,25,Vigo_North_SanAdrian_25,Vigo_North_SanAdrian_25_fulva,Rudis,Fulva,Absent,10.4,0.435,1.291450215,-0.057409661,0.076232617,-0.038594929,0,0,1,-0.982522062,2.073561476,1.871296209,-0.146750453
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,86,26,Vigo_North_SanAdrian_26,Vigo_North_SanAdrian_26_fulva,Rudis,Fulva,Present,10.7,0.629,1.290049637,-0.046559828,0.042701187,-0.042360238,0,0,1,-0.796858588,1.161491496,2.055334653,0.202085146
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,87,27,Vigo_North_SanAdrian_27,Vigo_North_SanAdrian_27_fulva,Rudis,Fulva,Present,9.7,0.504,1.242477561,-0.045465308,0.05525417,-0.036456303,0,0,1,-0.778129047,1.502938281,1.441873175,0.049361265
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,88,28,Vigo_North_SanAdrian_28,Vigo_North_SanAdrian_28_fulva,Rudis,Fulva,Absent,11,0.469,1.342629442,0.000828829,0.071382316,-0.070170214,0,0,1,0.014061058,1.941631107,2.239373096,-0.110841295
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,89,29,Vigo_North_SanAdrian_29,Vigo_North_SanAdrian_29_fulva,Rudis,Fulva,Absent,11.5,0.504,1.47208547,-0.011260523,0.061081765,-0.022347176,0,0,1,-0.192813195,1.661451486,2.546103835,-0.070051355
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,90,30,Vigo_North_SanAdrian_30,Vigo_North_SanAdrian_30_fulva,Rudis,Fulva,Absent,11.6,0.566,1.394855879,-0.066308057,0.047486544,-0.041880412,0,0,1,-1.134792344,1.291655359,2.607449983,0.039892698
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,91,31,Vigo_North_SanAdrian_31,Vigo_North_SanAdrian_31_fulva,Rudis,Fulva,Present,11.7,0.562,1.451795711,-0.016140273,0.02703512,-0.034446922,0,0,1,-0.276315987,0.735367426,2.668796131,0.026778848
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,92,32,Vigo_North_SanAdrian_32,Vigo_North_SanAdrian_32_fulva,Rudis,Fulva,Present,10.5,0.584,1.312171042,-0.025091418,0.053037787,-0.031073679,0,0,1,-0.429488914,1.442651666,1.932642357,0.141091389
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,93,33,Vigo_North_SanAdrian_33,Vigo_North_SanAdrian_33_fulva,Rudis,Fulva,Absent,10.4,0.419,1.327438716,0.028936473,0.030430463,-0.01302652,0,0,1,0.495041996,0.827722283,1.871296209,-0.184225564
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,94,34,Vigo_North_SanAdrian_34,Vigo_North_SanAdrian_34_fulva,Rudis,Fulva,Present,9.2,0.491,1.12671187,0.03839272,-0.019278973,-0.074764252,0,0,1,0.656858282,-0.524396738,1.135142436,0.060354961
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,95,35,Vigo_North_SanAdrian_35,Vigo_North_SanAdrian_35_fulva,Rudis,Fulva,Absent,8.6,0.396,1.063923045,-0.033254513,0.031455854,-0.040519235,0,0,1,-0.569176648,0.85561338,0.767065549,-0.107363913
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,96,36,Vigo_North_SanAdrian_36,Vigo_North_SanAdrian_36_fusca,Rudis,Fusca,Present,10.5,0.51,1.309876249,0.024791472,0.029234927,-0.052065299,0,0,0,0.424112307,0.795203166,1.932642357,0.005601132
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,97,37,Vigo_North_SanAdrian_37,Vigo_North_SanAdrian_37_fusca,Rudissima,Fusca,Absent,9.6,0.484,1.201676038,-0.019468296,0.063293845,-0.017776923,0,0,0,-0.333265464,1.721621057,1.380527027,0.01613955
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,98,38,Vigo_North_SanAdrian_38,Vigo_North_SanAdrian_38_fusca,Rudissima,Fusca,Absent,8.4,0.396,1.029866597,-0.046414975,-0.013500023,-0.044572549,0,0,0,-0.794379848,-0.367206699,0.644373253,-0.090856926
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,99,39,Vigo_North_SanAdrian_39,Vigo_North_SanAdrian_39_fusca,Rudis,Fusca,Absent,11,0.471,1.372818922,0.045513633,0.025887607,-0.037275249,0,0,0,0.778712089,0.704154556,2.239373096,-0.106585969
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,100,40,Vigo_North_SanAdrian_40,Vigo_North_SanAdrian_40_fusca,Rudis,Fusca,Absent,9.2,0.44,1.091114241,-0.110278802,0.02044084,-0.05124329,0,0,0,-1.887224322,0.556000044,1.135142436,-0.04931444
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,101,41,Vigo_North_SanAdrian_41,Vigo_North_SanAdrian_41_fusca,Rudis,Fusca,Absent,9.9,0.609,1.283147154,0.037264822,-0.017116178,-0.012028505,0,0,0,0.637557574,-0.465567742,1.56456547,0.224286143
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,102,42,Vigo_North_SanAdrian_42,Vigo_North_SanAdrian_42_fusca,Rudis,Fusca,Absent,11.6,0.728,1.417321531,-0.003193133,0.048130459,-0.015597404,0,0,0,-0.054763176,1.309170137,2.607449983,0.291599668
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,103,43,Vigo_North_SanAdrian_43,Vigo_North_SanAdrian_43_fusca,Rudis,Fusca,Absent,9.1,0.572,1.119359554,-0.064232451,0.032373815,-0.045892373,0,0,0,-1.099274357,0.880582332,1.073796288,0.220716727
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,104,44,Vigo_North_SanAdrian_44,Vigo_North_SanAdrian_44_fusca,Rudissima,Fusca,Absent,9.4,0.369,1.182667094,-0.032822368,0.021780564,-0.015231583,0,0,0,-0.561781738,0.592441139,1.257834731,-0.240379439
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,105,45,Vigo_North_SanAdrian_45,Vigo_North_SanAdrian_45_fusca,Rudissima,Fusca,Present,8.9,0.415,1.111693531,0.018225937,-0.020991762,-0.057679439,0,0,0,0.311762186,-0.57098537,0.951103992,-0.084553889
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,106,46,Vigo_North_SanAdrian_46,Vigo_North_SanAdrian_46_lutea,Rudis,Lutea,Absent,11.7,0.486,1.470063685,0.038557676,0.086362989,-0.043105613,0,0,0,0.659681027,2.349112152,2.668796131,-0.118514378
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,107,47,Vigo_North_SanAdrian_47,Vigo_North_SanAdrian_47_lutea,Rudissima,Lutea,Absent,7.5,0.364,0.924132848,-0.047302644,-0.04444138,-0.084963559,0,0,0,-0.809569732,-1.208825528,0.092257923,-0.095615544
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,108,48,Vigo_North_SanAdrian_48,Vigo_North_SanAdrian_48_lutea,Rudis,Lutea,Absent,11.5,0.471,1.460127539,0.041533039,0.026110018,-0.060692109,0,0,0,0.710595749,0.710204235,2.546103835,-0.137769529
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,109,49,Vigo_North_SanAdrian_49,Vigo_North_SanAdrian_49_lutea,Rudis,Lutea,Absent,10,0.562,1.271363613,0.005984835,0.006937089,-0.006694512,0,0,0,0.102291171,0.188691942,1.625911618,0.136919268
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,110,50,Vigo_North_SanAdrian_50,Vigo_North_SanAdrian_50_lutea,Rudis,Lutea,Absent,9.6,0.512,1.198266627,0.020041441,-0.032280578,-0.056552377,0,0,0,0.34282928,-0.878046243,1.380527027,0.072379268
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,111,51,Vigo_North_SanAdrian_51,Vigo_North_SanAdrian_51_lutea,Rudis,Lutea,Present,10.1,0.564,1.233116256,0.000505881,0.079140207,-0.018438492,0,0,0,0.008534738,2.152649232,1.687257766,0.133491368
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,112,52,Vigo_North_SanAdrian_52,Vigo_North_SanAdrian_52_lutea,Rudis,Lutea,Present,9.6,0.523,1.158365182,-0.040667133,-0.00265596,-0.032333193,0,0,0,-0.696022176,-0.072243307,1.380527027,0.093636107
Vigo,North,VigoNorth,2,2,SanAdrian,42.301108,-8.655425,13186,0.24,AlkalineGranitoids,0.75,5,0,0,1,5,1,0,1,0,2,0,1,0,-3.956213163,-1.636753203,WaveSheltered,31,7.21,113,53,Vigo_North_SanAdrian_53,Vigo_North_SanAdrian_53_lutea,Rudissima,Lutea,Absent,8.1,0.374,1.010883835,-0.028526636,0.008390686,-0.052370384,0,0,0,-0.488272724,0.228230434,0.46033481,-0.122502907
